id,url,ticker,indice_sector,periodo,fecha,titulo,regimen_mercado
797,https://cincodias.elpais.com/companias/2023-08-23/el-turismo-britanico-y-aleman-pinchan-por-la-inflacion-y-las-olas-de-calor.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-23,El turismo británico y el alemán pinchan por la inflación y las olas de calor,sideways
798,https://cincodias.elpais.com/economia/2023-08-18/las-familias-prefieren-tirar-de-credito-y-endeudarse-a-no-ir-de-vacaciones.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-18,Las familias prefieren tirar de crédito y endeudarse a no ir de vacaciones,sideways
799,https://www.elconfidencial.com/mundo/2023-08-06/el-turismo-en-la-era-de-la-inflacion-como-pasan-las-vacaciones-los-europeos_3712666/,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-06,El turismo en la era de la inflación: cómo pasan las vacaciones los europeos,sideways
800,https://www.elconfidencial.com/economia/2023-08-24/turistas-precio-disparado-hoteles-acorta-vacaciones_3722808/,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-24,"Más turistas, menos noches: el precio disparado de los hoteles acorta las vacaciones",sideways
801,https://www.elmundo.es/andalucia/2023/08/02/64ca44c421efa08b068b4587.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-02,La subida de las hipotecas y la inflación pasan factura en las vacaciones de los españoles en Andalucía,sideways
802,https://www.economist.com/business/2009/03/19/in-the-line-of-fire,ITA,Sector Defensa,caidas crisis financiera,2009-03-19,In the line of fire,bearish
803,https://www.cnbc.com/2008/11/20/three-defense-stocks-thatll-rule-2009.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,Three Defense Stocks That'll Rule 2009,bearish
804,https://www.cnbc.com/2008/11/20/stocks-plunge-leaving-dow-below-7600.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,"Stocks Plunge, Leaving Dow Below 7600",bearish
805,https://www.cnbc.com/2008/11/20/sp-plunges-to-11year-low.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,S&P Plunges To 11-Year Low,bearish
806,https://www.cnbc.com/2008/10/24/whats-behind-the-selloff-panic-is-turning-to-despair.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-24,What's Behind the Selloff: Panic Is Turning to Despair,bearish
807,https://www.cnbc.com/2008/10/16/asian-stocks-plummet-on-recession-fears.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-16,Asian Stocks Plummet on Recession Fears,bearish
808,https://www.cnbc.com/2008/10/10/bloodbath-in-asia-as-markets-freefall.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-10,Bloodbath in Asia as Markets Freefall,bearish
809,https://www.cnbc.com/2009/03/06/dows-blue-chips-are-akin-to-penny-stocks.html,ITA,Sector Defensa,caidas crisis financiera,2009-03-06,Dow's Blue Chips Are Akin to Penny Stocks,bearish
810,https://www.cnbc.com/2008/10/09/stocks-stomped-in-financial-freefall.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-09,Stocks Stomped in Financial Freefall,bearish
811,https://www.cnbc.com/2008/12/01/dow-sheds-nearly-700-points-snapping-streak.html,ITA,Sector Defensa,caidas crisis financiera,2008-12-01,"Dow Sheds Nearly 700 Points, Snapping Streak",bearish
812,https://www.cnbc.com/2009/02/27/sp-ends-at-12year-low-as-citi-stirs-fear.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-27,S&P Ends at 12-Year Low as Citi Stirs Fear,bearish
813,https://www.cnbc.com/2008/10/07/stocks-plunge-to-5-year-lows.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-07,Stocks Plunge To 5 Year Lows,bearish
814,https://www.cnbc.com/2008/11/21/layoffs-once-a-boon-to-stock-prices-now-a-burden.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-21,"Layoffs, Once a Boon to Stock Prices, Now a Burden",bearish
815,https://www.cnbc.com/2009/01/29/big-layoffs-no-longer-help-boost-a-companys-stock.html,ITA,Sector Defensa,caidas crisis financiera,2009-01-29,Big Layoffs No Longer Help Boost a Company's Stock,bearish
816,https://www.cnbc.com/2009/02/09/why-analysts-keep-telling-investors-to-buy.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-09,Why Analysts Keep Telling Investors to Buy,bearish
817,https://www.ft.com/content/06b42e32-09dd-11de-add8-0000779fd2ac,ITA,Sector Defensa,caidas crisis financiera,2009-03-06,Subscribe to read,bearish
818,https://www.expansion.com/2009/01/13/edicion_impresa/1231873104.html,ITA,Sector Defensa,caidas crisis financiera,2009-01-13,EADS ayudará a las aerolíneas a financiar la compra de aviones,bearish
819,https://www.expansion.com/2008/10/01/edicion_impresa/1170833.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-01,"Chacón sufre un rebaja del 3,9% ligada al coste de las labores de paz",bearish
820,https://www.elmundo.es/elmundo/2009/02/28/espana/1235828878.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-28,Los ministerios se aprietan el cinturón para afrontar la crisis económica,bearish
821,https://cincodias.elpais.com/cincodias/2009/02/14/economia/1234594583_850215.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-13,Vivienda y Medio Ambiente serán los ministerios con mayor recorte de gasto,bearish
822,https://www.expansion.com/2009/02/13/edicion_impresa/1234555719.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-13,"El Gobierno ‘esconde’ una reducción del 6,6% del presupuesto de Vivienda",bearish
823,https://www.cnbc.com/2011/08/01/the-debt-ceiling-deal-extends-uncertainty-for-businesses.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,The Debt Ceiling Deal Extends Uncertainty for Businesses,bearish
824,https://www.cnbc.com/2011/08/02/more-fiscal-warfare-on-the-horizon.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-02,More Fiscal Warfare on the Horizon,bearish
825,https://www.cnbc.com/2011/09/30/what-stocks-are-at-risk-as-budget-cuts-loom.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-09-30,What Stocks Are at Risk as Budget Cuts Loom?,bearish
826,https://www.cnbc.com/2011/07/29/market-fades-as-debt-deal-proves-elusive.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-29,Market Fades as Debt Deal Proves Elusive,bearish
827,https://www.cnbc.com/2011/08/01/band-aid-deal-may-pressure-sp-to-slash-us-rating.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,'Band Aid’ Deal May Pressure S&P to Slash US Rating,bearish
828,https://www.cnbc.com/2011/07/28/if-us-defaults-stocks-fall-30-gdp-5-credit-suisse.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-28,"If US Defaults, Stocks Fall 30%, GDP 5%: Credit Suisse",bearish
829,https://www.cnbc.com/2011/08/08/dow-skids-600-worst-day-since-credit-crisis.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-08,"Dow Skids 600, Worst Day Since Credit Crisis",bearish
830,https://www.cnbc.com/2011/07/28/fed-under-fire-over-default-talks.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-28,Fed Under Fire Over Default Talks,bearish
831,https://www.cnbc.com/2011/07/23/obama-lawmakers-seek-to-salvage-us-debt-deal.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-23,"Obama, Lawmakers Seek to Salvage US Debt Deal",bearish
832,https://www.cnbc.com/2011/08/01/schiff-debt-deal-is-a-blank-check.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,Schiff: Debt Deal is a Blank Check,bearish
833,https://www.cnbc.com/2011/07/29/americas-fiscal-swamp-raising-global-risks-citi.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-29,America's 'Fiscal Swamp' Raising Global Risks: Citi,bearish
834,https://www.cnbc.com/2011/07/25/morici-heading-off-a-securities-market-panic.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-25,Morici: Heading Off a Securities Market Panic,bearish
835,https://www.cnbc.com/2011/07/13/us-deficit-talks-at-standstill-as-default-draws-closer.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-13,US Deficit Talks at Standstill as Default Draws Closer,bearish
836,https://www.cnbc.com/2011/07/25/doug-kass-buy-dips-until-debt-deal-then-sell.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-25,"Doug Kass: Buy Dips Until Debt Deal, Then Sell",bearish
837,https://www.cnbc.com/2011/08/23/us-downgrade-is-sp-to-blame-or-congress.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-23,US Downgrade: Is S&P to Blame — or Congress?,bearish
838,https://www.cnbc.com/2011/08/08/us-pridemore-than-stockshurt-by-downgrade.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-08,US Pride—More Than Stocks—Hurt by Downgrade,bearish
839,https://www.cnbc.com/id/44000901,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-03,"Debt Debate Distracted From, Maybe Worsened, Real Threat: Recession",bearish
840,https://www.cnbc.com/2011/08/02/senate-passes-debtceiling-bill-averting-a-potential-default.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-02,"Senate Passes Debt-Ceiling Bill, Averting a Potential Default",bearish
841,https://www.cnbc.com/2011/08/02/us-debt-uncertainty-hits-arab-markets.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-02,US Debt Uncertainty Hits Arab Markets,bearish
842,https://www.cnbc.com/id/43342652,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-23,US Downgrade: Is S&P to Blame — or Congress?,bearish
843,https://www.elmundo.es/america/2011/08/04/estados_unidos/1312484456.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-04,"Estudiantes y militares, los más afectados por el acuerdo para reducir el déficit de EEUU",bearish
844,http://www.expansion.com/2011/08/07/empresas/1312747886.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-07,"""La caída del gasto militar obligará a Lockheed a reajustar su tamaño"",Empresas y Finanzas. Expansión.com",bearish
845,https://www.elmundo.es/america/2011/08/01/estados_unidos/1312159999.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,Obama anuncia un acuerdo para evitar la suspensión de pagos,bearish
846,https://www.expansion.com/2011/08/08/economia/1312813050.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-08,"Nueva amenaza de S&P a EEUU: la probabilidad de una nueva rebaja del ráting es de una entre tres,Datos macroeconómicos, economía y política - Expansión.com",bearish
847,https://www.lavanguardia.com/economia/20110806/54197219708/s-p-degrada-la-deuda-de-ee-uu-y-dana-la-credibilidad-de-la-superpotencia.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-06,S & P degrada la deuda de EE.UU. y daña la credibilidad de la superpotencia,bearish
848,https://www.investing.com/analysis/rollsroyce-results-could-lead-to-share-turbulence-200566697,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-12,Rolls-Royce Results Could Lead To Share Turbulence,bearish
849,https://www.cnbc.com/2021/03/12/jpmorgan-on-cyclical-defensive-and-tech-stocks-amid-inflation-expectations.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-12,"JPMorgan on cyclical, defensive and tech stocks amid inflation expectations",bearish
850,https://finance.yahoo.com/news/re-opening-rotation-rocking-the-market-morning-brief-105403540.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-04,Re-opening rotation trades are rocking the market: Morning Brief,bearish
851,https://finance.yahoo.com/news/nasdaq-futures-firm-2-tech-115440194.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-09,Nasdaq surges as tech stocks roar back,bearish
852,https://www.cnbc.com/2021/03/08/dow-futures-rise-extending-mondays-300-point-rally.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-08,"Nasdaq roars back 3.6% for its best day in 4 months, S&P 500 adds more than 1%",bearish
853,https://www.cnbc.com/2021/03/23/stock-futures-are-flat-amid-renewed-concern-about-pandemic-recovery-.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-23,"S&P 500 reverses gains and closes lower as tech sells off, Nasdaq falls 2%",bearish
854,https://www.cnbc.com/2021/02/22/jim-cramer-reveals-reopening-stocks-to-play-amid-market-rotation.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-23,Jim Cramer reveals reopening stocks to play amid market rotation,bearish
855,https://www.cnbc.com/2021/02/24/idex-middle-east-arms-fair-forecasters-see-10percent-drop-in-gulf-spending.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-24,"IDEX: Middle East arms fair, forecasters see 10% drop in Gulf spending",bearish
856,https://www.cnbc.com/2021/03/12/nasdaq-trails-dow-for-fourth-straight-week-longest-streak-since-2016.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-12,"Nasdaq trails Dow for fourth straight week, longest streak since 2016",bearish
857,https://www.barrons.com/articles/dow-jones-industrial-average-fell-took-profits-in-value-stocks-51615930309,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-16,The Dow Fell 128 Points Because Investors Took Profits in Value Stocks,bearish
858,https://www.cnbc.com/2021/02/22/stock-market-open-to-close-news.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-22,Dow reverses a 360-point loss and ends day higher after Powell eases inflation fears,bearish
859,https://www.cnbc.com/2021/01/14/buy-any-weakness-on-defense-stocks-as-biden-wont-be-bad-for-the-industry-citi-says.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-01-14,"Buy any weakness on defense stocks as Biden won't be bad for the industry, Citi says",bearish
860,https://finance.yahoo.com/news/stock-market-news-live-updates-march-9-2021-122439436-231640543.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-09,"Stock market news live updates: Tech stocks stage rebound, Nasdaq jumps by most since November",bearish
861,https://www.cnbc.com/2021/02/08/stock-market-open-to-close-news.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-08,"S&P 500 falls slightly, snapping 6-day winning streak",bearish
862,https://www.cnbc.com/2021/03/22/jim-cramer-says-cyclical-stocks-are-worth-buying-after-mondays-dip.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-22,Jim Cramer says cyclical stocks are worth buying after Monday's dip,bearish
863,https://www.barrons.com/articles/tech-stocks-set-for-rebound-ahead-of-house-vote-on-stimulus-51615289074,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-09,Nasdaq Notches a Strong Rebound as Bond Yields Decline,bearish
864,https://finance.yahoo.com/news/etf-quality-exposure-aerospace-defense-180046013.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-01-05,An ETF For Quality Exposure in Aerospace and Defense,bearish
865,https://www.barrons.com/articles/dow-jones-industrial-average-rose-tesla-amazon-stock-roared-back-51615326776,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-09,The Dow Rose 30 Points Because Big Tech Roared Back,bearish
866,https://www.investing.com/analysis/is-the-end-of-the-value-trade-near-200568926,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-23,Is The End Of The Value Trade Near?,bearish
867,https://www.ft.com/content/75b55c1f-217c-4202-b4e7-0449dec490c4,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-11,Subscribe to read,bearish
868,https://www.expansion.com/mercados/2021/02/17/602c4c47468aebc17e8b45be.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-02-16,�Es sostenible el 'rally' de los valores c�clicos en Bolsa?,bearish
869,https://www.expansion.com/mercados/2021/03/17/60513a75e5fdea8d3c8b4658.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-17,�Por qu� cae la inversi�n en tecnol�gicas al menor nivel en 12 a�os?,bearish
870,https://www.expansion.com/mercados/2021/03/09/6047bc79468aeb233d8b458f.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-09,C�mo ganar un 12% en Bolsa con la 'gran reapertura' pos-Covid,bearish
871,https://cincodias.elpais.com/cincodias/2021/03/17/mercados/1615964607_663189.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-17,El Ibex pierde los 8.600 por el castigo a Inditex y las renovables,bearish
872,https://cincodias.elpais.com/cincodias/2021/03/19/mercados/1616134882_933245.html,ITA,Sector Defensa,caidas rotacion post-covid,2021-03-19,El Ibex pone fin a la racha alcista y pierde los 8.500 lastrado por la banca,bearish
873,https://finance.yahoo.com/news/germany-jacks-up-military-spending-and-these-5-companies-could-be-big-winners-183054051.html,ITA,Sector Defensa,subidas guerra ucrania,2022-02-28,Germany jacks up military spending and these 5 companies could be big winners,bullish
874,https://www.barrons.com/articles/lockheed-martin-stocks-defense-51646044728,ITA,Sector Defensa,subidas guerra ucrania,2022-02-28,"Lockheed, Defense Stocks Jump as Germany Boosts Spending. Don’t Chase The Gains.",bullish
875,https://www.investing.com/analysis/defense-stocks-become-growth-plays-as-war-inflation-dominate-markets-200619978,ITA,Sector Defensa,subidas guerra ucrania,2022-03-15,"Defense Stocks Become Growth Plays As War, Inflation Dominate Markets",bullish
876,https://finance.yahoo.com/news/us-offers-largest-single-aid-141602301.html,ITA,Sector Defensa,subidas guerra ucrania,2022-08-29,US Offers Largest Single Aid to Ukraine: Defense Stocks to Gain,bullish
877,https://www.cnbc.com/2022/04/25/nuclear-weapons-makers-russian-ukraine-war.html,ITA,Sector Defensa,subidas guerra ucrania,2022-04-25,Nuclear weapons makers see stock prices rise amid Russian Ukraine war,bullish
878,https://finance.yahoo.com/news/raytheon-rtx-wins-deal-upgrade-142302405.html,ITA,Sector Defensa,subidas guerra ucrania,2022-03-25,Raytheon (RTX) Wins Deal to Upgrade MK15 Close-In Weapon System,bullish
879,https://finance.yahoo.com/news/7-stocks-benefit-rising-geo-233509941.html,ITA,Sector Defensa,subidas guerra ucrania,2022-03-09,7 Stocks That Benefit From Rising Geo-Political Tensions,bullish
880,https://finance.yahoo.com/news/15-largest-defense-contractors-world-195524899.html,ITA,Sector Defensa,subidas guerra ucrania,2022-10-30,15 Largest Defense Contractors in the World in 2022,bullish
881,https://www.cnbc.com/2022/05/10/russia-ukraine-live-updates.html,ITA,Sector Defensa,subidas guerra ucrania,2022-05-10,"Russia-Ukraine war updates for May 10, 2022",bullish
882,https://cincodias.elpais.com/cincodias/2022/02/28/mercados/1646065151_132957.html,ITA,Sector Defensa,subidas guerra ucrania,2022-03-01,"El sector defensa despega tras romperse el tabú
del gasto militar europeo",bullish
883,https://www.expansion.com/mercados/2022/03/10/6229da05e5fdea926f8b4635.html,ITA,Sector Defensa,subidas guerra ucrania,2022-03-10,Los valores m�s beneficiados a largo plazo por el aumento del gasto en Defensa,bullish
884,https://cincodias.elpais.com/cincodias/2022/03/11/mercados/1647021230_290642.html,ITA,Sector Defensa,subidas guerra ucrania,2022-03-13,Invertir en la guerra deja retornos de hasta el 90%,bullish
885,https://www.elmundo.es/internacional/2022/02/20/62128adb21efa0152d8b4572.html,ITA,Sector Defensa,subidas guerra ucrania,2022-02-20,Ucrania: Alemania aumenta su gasto en Defensa hasta el 3% del PIB,bullish
886,https://www.elmundo.es/espana/2022/06/29/62bc559dfdddff13838b4578.html,ITA,Sector Defensa,subidas guerra ucrania,2022-06-29,La OTAN urge a elevar el gasto militar hasta el 2% del PIB para afrontar las nuevas amenazas,bullish
887,https://www.cnbc.com/2023/10/09/israel-hamas-war-pentagon-pushes-us-defense-titans-to-send-weapons.html,ITA,Sector Defensa,subidas oriente medio,2023-10-09,Israel-Hamas war: Pentagon pushes U.S defense titans to send weapons,bullish
888,https://www.cnbc.com/2023/10/10/japan-south-korea-defense-stocks-up-after-hamas-attack-airline-stocks-slide.html,ITA,Sector Defensa,subidas oriente medio,2023-10-10,"Japan, South Korea defense stocks up after Hamas attack, airline stocks slide",bullish
889,https://finance.yahoo.com/news/defense-etfs-spike-middle-east-155000624.html,ITA,Sector Defensa,subidas oriente medio,2023-10-10,Defense ETFs Spike on Middle East Tensions,bullish
890,https://www.marketwatch.com/story/surging-aerospace-and-defense-stocks-lift-these-etfs-as-investors-monitor-israel-hamas-war-e2ffa10a,ITA,Sector Defensa,subidas oriente medio,2023-10-09,Surging aerospace and defense stocks lift these ETFs as investors monitor Israel-Hamas war,bullish
891,https://www.cnbc.com/2024/04/22/global-military-spending-hit-an-all-time-high-in-2023-report-says.html,ITA,Sector Defensa,subidas oriente medio,2024-04-22,"Global military spending hit an all-time high in 2023, report says",bullish
892,https://www.barrons.com/livecoverage/stock-market-today-101023/card/aerospace-defense-etf-having-best-three-days-since-last-year-OiMd5R4kVoxYRM9xcGGB,ITA,Sector Defensa,subidas oriente medio,2023-10-10,Aerospace & Defense ETF Having Best Three Days Since Last Year,bullish
893,https://www.investing.com/analysis/defense-stocks-poised-to-gain-as-geopolitical-tensions-keep-rising-time-to-buy-200643623,ITA,Sector Defensa,subidas oriente medio,2023-11-15,Defense Stocks Poised to Gain as Geopolitical Tensions Keep Rising: Time to Buy?,bullish
894,https://www.investing.com/analysis/time-to-consider-defense-stocks-amid-rising-military-spending-200647501,ITA,Sector Defensa,subidas oriente medio,2024-04-09,Time to Consider Defense Stocks Amid Rising Military Spending?,bullish
895,https://www.cnbc.com/2023/11/12/growing-geopolitical-conflicts-have-some-investors-feeling-guilty-about-buying-defense-stocks.html,ITA,Sector Defensa,subidas oriente medio,2023-11-12,Growing geopolitical conflicts have some investors feeling guilty about buying defense stocks,bullish
896,https://www.cnbc.com/2023/11/21/geopolitical-instability-and-a-packed-election-calendar-have-strategists-wary-of-2024.html,ITA,Sector Defensa,subidas oriente medio,2023-11-21,Geopolitical instability and elections have strategists wary of 2024,bullish
897,https://finance.yahoo.com/news/oil-jumps-middle-east-conflict-140500487.html,ITA,Sector Defensa,subidas oriente medio,2023-10-09,"Oil Jumps on Middle East Conflict, Leveraged ETFs to Profit",bullish
898,https://finance.yahoo.com/news/25-strongest-armies-world-2023-132645127.html,ITA,Sector Defensa,subidas oriente medio,2023-10-13,25 Strongest Armies in the World in 2023,bullish
899,https://www.investing.com/analysis/riskon-sentiment-persists-defying-gravity--and-logic-200647494,ITA,Sector Defensa,subidas oriente medio,2024-04-09,"Risk-On Sentiment Persists, Defying Gravity — And Logic?",bullish
900,https://www.cnbc.com/2024/02/21/stock-market-today-live-updates.html,ITA,Sector Defensa,subidas oriente medio,2024-02-21,Stock market today: Live updates,bullish
901,https://impact.economist.com/projects/trade-in-transition/pdfs/Trade_in_Transition_Global_Report_2024.pdf,ITA,Sector Defensa,subidas oriente medio,2024-01-15,,bullish
902,https://cincodias.elpais.com/mercados-financieros/2023-10-11/la-guerra-entre-israel-y-gaza-da-alas-en-bolsa-a-la-industria-de-defensa.html,ITA,Sector Defensa,subidas oriente medio,2023-10-11,Las empresas de defensa suben en Bolsa ante la guerra de Israel y Hamás,bullish
903,https://www.elconfidencial.com/mercados/the-wall-street-journal/2023-10-20/cuanto-escalara-la-guerra-en-oriente-medio_3756085/,ITA,Sector Defensa,subidas oriente medio,2023-10-20,¿Cuánto escalará la guerra en Oriente Medio? Esto nos dicen las acciones del sector defensa,bullish
904,https://www.lavanguardia.com/economia/20231011/9291695/empresas-defensa-suben-bolsa-calor-errores-israel.html,ITA,Sector Defensa,subidas oriente medio,2023-10-11,Las empresas de defensa suben en bolsa al calor de los errores en Israel,bullish
905,https://cincodias.elpais.com/mercados-financieros/2023-10-22/un-rally-bursatil-para-el-sector-de-defensa-que-amenaza-con-ser-estructural.html,ITA,Sector Defensa,subidas oriente medio,2023-10-22,Un ‘rally’ bursátil para el sector de defensa que amenaza con ser estructural,bullish
906,https://cincodias.elpais.com/mercados-financieros/2024-01-28/la-industria-armamentistica-saca-partido-en-bolsa-al-caos-geopolitico.html,ITA,Sector Defensa,subidas oriente medio,2024-01-28,La industria armamentística saca partido en Bolsa al caos geopolítico,bullish
907,https://www.economist.com/finance-and-economics/2003/03/27/gun-shy,ITA,Sector Defensa,subidas guerra irak,2003-03-27,Gun-shy,bullish
908,https://www.economist.com/business/2003/03/20/cheneys-cronies,ITA,Sector Defensa,subidas guerra irak,2003-03-20,Cheney's cronies?,bullish
909,https://www.economist.com/finance-and-economics/2003/05/22/the-new-bull-market,ITA,Sector Defensa,subidas guerra irak,2003-05-22,The new bull market,bullish
910,https://www.economist.com/news/2003/03/20/the-war-begins-1,ITA,Sector Defensa,subidas guerra irak,2003-03-20,The war begins,bullish
911,https://www.economist.com/unknown/2003/03/04/uncle-sam-wants-you,ITA,Sector Defensa,subidas guerra irak,2003-03-04,Uncle Sam wants you,bullish
912,https://www.economist.com/special-report/2003/03/06/after-the-war-is-over,ITA,Sector Defensa,subidas guerra irak,2003-03-06,After the war is over,bullish
913,https://www.economist.com/weeklyedition/2003-04-05,ITA,Sector Defensa,subidas guerra irak,2003-04-03,At the gates of Baghdad,bullish
914,https://www.economist.com/business/2003/04/03/its-not-easy-being-french,ITA,Sector Defensa,subidas guerra irak,2003-04-03,It's not easy being French,bullish
915,https://www.economist.com/business/2003/03/27/embedded-in-iraq,ITA,Sector Defensa,subidas guerra irak,2003-03-27,Embedded in Iraq,bullish
916,https://www.economist.com/news/2003/04/09/saddams-regime-crumbles,ITA,Sector Defensa,subidas guerra irak,2003-04-09,Saddam's regime crumbles,bullish
917,https://www.economist.com/leaders/2003/04/10/nemesis,ITA,Sector Defensa,subidas guerra irak,2003-04-10,Nemesis,bullish
918,https://www.economist.com/middle-east-and-africa/2003/04/24/ferment-of-freedom-fear-and-fantasy,ITA,Sector Defensa,subidas guerra irak,2003-04-24,"Ferment of freedom, fear and fantasy",bullish
919,https://www.economist.com/middle-east-and-africa/2003/05/22/making-it-legit,ITA,Sector Defensa,subidas guerra irak,2003-05-22,Making it legit,bullish
920,https://www.economist.com/leaders/2003/05/29/secret-weapons,ITA,Sector Defensa,subidas guerra irak,2003-05-29,Secret weapons,bullish
921,https://cincodias.elpais.com/cincodias/2003/03/19/mercados/1048171636_850215.html,ITA,Sector Defensa,subidas guerra irak,2003-03-18,Los inversores toman posiciones en las compañías candidatas para reconstruir Irak,bullish
922,https://www.elmundo.es/mundodinero/2003/03/21/Noti20030321194141.html,ITA,Sector Defensa,subidas guerra irak,2003-03-21,"La guerra de Irak, buen negocio para Halliburton - elmundo.es economía",bullish
923,https://cincodias.elpais.com/cincodias/2003/04/03/mercados/1049464037_850215.html,ITA,Sector Defensa,subidas guerra irak,2003-04-02,El protagonismo de Raytheon no le ayuda en Bolsa,bullish
924,https://cincodias.elpais.com/cincodias/2003/04/03/mercados/1049464038_850215.html,ITA,Sector Defensa,subidas guerra irak,2003-04-02,"Las perspectivas mejoran para el sector  de defensa, aunque sigue por debajo del mercado",bullish
925,https://cincodias.elpais.com/cincodias/2003/04/03/mercados/1049464034_850215.html,ITA,Sector Defensa,subidas guerra irak,2003-04-02,El avance hacia Bagdad  da un empujón a Wall Street,bullish
926,https://www.cnbc.com/2016/04/18/us-defense-industry-will-boom-for-many-reasons.html,ITA,Sector Defensa,lateralizacion sin conflictos mayores,2016-04-18,This US manufacturing sector is booming—commentary,sideways
927,https://www.investing.com/analysis/lockheed-martin-slated-to-win-$3b-f-35-deal-from-denmark-200135280,ITA,Sector Defensa,lateralizacion sin conflictos mayores,2016-06-10,Lockheed Martin Slated To Win $3B F-35 Deal From Denmark,sideways
928,https://www.cnbc.com/2016/02/16/thales-finmeccanica-say-geopolitical-uncertainty-boosts-defense-security-spending.html,ITA,Sector Defensa,lateralizacion sin conflictos mayores,2016-02-16,"Thales, Finmeccanica say geopolitical uncertainty boosts defense, security spending",sideways
929,https://finance.yahoo.com/news/product-mix-overcome-general-dynamics-131601428.html,ITA,Sector Defensa,lateralizacion sin conflictos mayores,2016-05-16,Will Product Mix Overcome General Dynamics' Soft Backlog?,sideways
