id,url,ticker,indice_sector,periodo,fecha,regimen_mercado,return_1d,return_5d,return_20d,market_reaction_1d,market_reaction_5d,market_reaction_20d,price_t0,price_t1,price_t5,price_t20,enrich_status
725,https://www.economist.com/business/2003/10/09/goodbye-peace,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-10-09,bullish,,,,,,,,,,,pre_inception
726,https://cincodias.elpais.com/cincodias/2003/05/15/empresas/1053165541_850215.html,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-05-15,bullish,,,,,,,,,,,pre_inception
727,https://cincodias.elpais.com/cincodias/2003/06/10/mercados/1055339235_850215.html,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-06-09,bullish,,,,,,,,,,,pre_inception
728,https://cincodias.elpais.com/cincodias/2003/08/05/empresas/1060090782_850215.html,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-08-04,bullish,,,,,,,,,,,pre_inception
729,https://cincodias.elpais.com/cincodias/2003/08/01/empresas/1059745179_850215.html,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-07-31,bullish,,,,,,,,,,,pre_inception
730,https://cincodias.elpais.com/cincodias/2003/05/06/empresas/1052228384_850215.html,JETS,Sector Turismo/Aerolíneas,subidas recuperacion post sars 11s,2003-05-05,bullish,,,,,,,,,,,pre_inception
731,https://www.cnbc.com/2021/11/26/boeing-airline-stocks-tumble-as-new-covid-variant-spurs-travel-curbs.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-26,sideways,0.0974,-1.9968,4.6417,neutral,neutral,bullish,20.2277,20.2474,19.8238,21.1666,ok
732,https://www.cnbc.com/2021/11/29/travel-surges-over-thanksgiving-to-new-pandemic-highs-omicron-poses-new-challenge.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
733,https://www.cnbc.com/2021/07/19/airlines-stocks-tumble-amid-uptick-in-delta-variant-covid-cases.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-19,sideways,5.0535,9.4112,4.9604,bullish,bullish,bullish,21.2524,22.3264,23.2525,22.3066,ok
734,https://www.cnbc.com/2021/08/20/travel-stocks-decelerate-as-covid-fears-grow-but-one-stock-may-endure.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-08-20,sideways,3.1873,7.76,5.7278,bullish,bullish,bullish,21.3312,22.0111,22.9865,22.553,ok
735,https://finance.yahoo.com/news/omicron-variant-hits-travel-stocks-time-to-buy-172824418.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-30,sideways,-4.485,4.485,4.8877,bearish,bullish,bullish,19.9912,19.0946,20.8878,20.9683,ok
736,https://www.cnbc.com/2021/07/07/two-travel-may-be-safe-bets-as-delta-variant-impedes-global-travel.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-07,sideways,-1.0141,-1.9857,-6.0416,neutral,neutral,bearish,23.3215,23.085,22.8584,21.9125,ok
737,https://www.cnbc.com/2021/07/19/cruise-stocks-fall-amid-covid-concerns-court-ruling-in-florida.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-19,sideways,5.0535,9.4112,4.9604,bullish,bullish,bullish,21.2524,22.3264,23.2525,22.3066,ok
738,https://www.cnbc.com/2021/11/29/biden-says-he-doesnt-expect-more-travel-restrictions-or-lockdowns-as-omicron-covid-variant-spreads.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
739,https://www.barrons.com/articles/delta-variant-travel-stocks-outlook-51632409201,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-09-23,sideways,1.547,-1.2122,-4.1807,neutral,neutral,bearish,23.5678,23.9324,23.2821,22.5825,ok
740,https://www.cnbc.com/2021/08/04/budget-carrier-frontier-says-delta-variant-drives-bookings-lower.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-08-04,sideways,3.6422,5.6657,3.1927,bullish,bullish,bullish,21.9125,22.7106,23.154,22.6121,ok
741,https://www.cnbc.com/2021/07/13/the-surging-delta-variant-brings-new-uncertainty-to-the-economic-recovery-experts-warn.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-13,sideways,-0.2579,-2.5793,-0.387,neutral,bearish,neutral,22.9175,22.8584,22.3264,22.8288,ok
742,https://www.cnbc.com/2021/07/22/europes-travel-industry-desperate-as-covid-surges.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-22,sideways,-0.3464,1.8624,-6.5829,neutral,neutral,bearish,22.75,22.6712,23.1737,21.2524,ok
743,https://finance.yahoo.com/news/the-omicron-variant-and-the-stock-market-morning-brief-100956039.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
744,https://www.investing.com/analysis/should-you-invest-in-travel--tourism-etfs-now-200604093,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-10-05,sideways,-1.4243,-2.3199,-7.4888,neutral,bearish,bearish,24.2082,23.8634,23.6466,22.3953,ok
745,https://www.cnbc.com/2021/11/29/asia-markets-omicron-covid-variant-currencies-oil.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-28,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
746,https://www.cnbc.com/2021/11/29/jim-cramers-investment-playbook-for-the-covid-omicron-variant.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
747,https://www.barrons.com/articles/visa-mastercard-omicron-travel-51638207336,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
748,https://www.cnbc.com/2021/11/29/omicron-covid-variant-could-cause-china-to-double-down-on-zero-covid.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
749,https://finance.yahoo.com/news/omicron-variant-may-mean-stock-market-rally-is-on-hold-goldman-sachs-181414808.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-11-29,sideways,-1.2653,3.1145,5.1281,neutral,bullish,bullish,20.2474,19.9912,20.878,21.2857,ok
750,https://www.cnbc.com/video/2021/07/06/trading-nation-travel-industry-makes-a-comeback-but-delta-variant-threatens-its-plans-how-to-trade-the-sector.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-06,sideways,-1.7839,-3.4854,-5.6845,neutral,bearish,bearish,23.7451,23.3215,22.9175,22.3953,ok
751,https://cincodias.elpais.com/cincodias/2021/07/14/companias/1626262811_498233.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-14,sideways,-0.6466,0.6895,1.2932,neutral,neutral,neutral,22.8584,22.7106,23.016,23.154,ok
752,https://www.elconfidencial.com/empresas/2021-07-14/exceltur-alerta-paron-reservas-internacional-delta_3184003/,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-14,sideways,-0.6466,0.6895,1.2932,neutral,neutral,neutral,22.8584,22.7106,23.016,23.154,ok
753,https://www.elmundo.es/economia/empresas/2021/07/08/60e6056621efa0d1458b4680.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-08,sideways,2.3474,-1.6218,-1.6218,bullish,neutral,neutral,23.085,23.6269,22.7106,22.7106,ok
754,https://www.elconfidencial.com/economia/2021-07-17/turistas-reservan-cancelan-minuto-montana-rusa_3189672/,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-17,sideways,5.0535,9.4112,4.9604,bullish,bullish,bullish,21.2524,22.3264,23.2525,22.3066,ok
755,https://www.elmundo.es/economia/empresas/2021/07/15/60f05329fdddff5b348b4658.html,JETS,Sector Turismo/Aerolíneas,lateralizacion variantes covid,2021-07-15,sideways,-2.7331,0.1735,0.2171,bearish,neutral,neutral,22.7106,22.0899,22.75,22.7599,ok
756,https://www.ft.com/content/979e1340-10ac-11e5-ad5a-00144feabdc0,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-12,sideways,-1.1479,0.5742,3.267,neutral,neutral,bullish,21.4048,21.1591,21.5277,22.1041,ok
757,https://www.cnbc.com/2015/05/20/slower-consumer-spending-hurts-airlines.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-05-20,sideways,-0.0426,-1.1981,-3.5087,neutral,neutral,bearish,22.0852,22.0758,21.8206,21.3103,ok
758,https://www.cnbc.com/2015/05/21/airline-woes-shouldnt-trouble-the-market.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-05-21,sideways,-1.0274,-1.113,-2.4828,neutral,neutral,bearish,22.0758,21.849,21.8301,21.5277,ok
759,https://www.cnbc.com/2015/01/27/asian-airlines-slash-fuel-surcharges-but-fares-likely-to-rise.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-27,sideways,,,,,,,,,,,pre_inception
760,https://www.economist.com/free-exchange/2015/06/11/who-really-owns-the-skies,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-11,sideways,1.0528,0.6067,3.0606,neutral,neutral,bullish,21.1818,21.4048,21.3103,21.8301,ok
761,https://www.cnbc.com/2015/01/08/will-vistara-transform-travel-in-india.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-08,sideways,,,,,,,,,,,pre_inception
762,https://www.cnbc.com/2015/06/16/united-airlines-to-end-service-at-jfk-in-slot-swap-with-delta.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-16,sideways,0.3146,4.9844,4.7596,neutral,bullish,bullish,21.0457,21.1119,22.0947,22.0474,ok
763,https://www.cnbc.com/2015/01/22/cheaper-ariline-tickets-is-folly-analyst.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-22,sideways,,,,,,,,,,,pre_inception
764,https://www.cnbc.com/2015/05/20/cramer-bail-out-now-on-this-group.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-05-20,sideways,-0.0426,-1.1981,-3.5087,neutral,neutral,bearish,22.0852,22.0758,21.8206,21.3103,ok
765,https://www.economist.com/business/2015/04/25/super-connecting-the-world,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-04-25,sideways,,,,,,,,,,,pre_inception
766,https://www.economist.com/gulliver/2015/04/22/big-ticket-item,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-04-22,sideways,,,,,,,,,,,pre_inception
767,https://www.economist.com/gulliver/2015/01/19/gambles-that-havent-paid-off,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-19,sideways,,,,,,,,,,,pre_inception
768,https://www.cnbc.com/2015/06/09/trendless-market-showing-some-weak-spots.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-09,sideways,0.8541,0.1347,-1.0972,neutral,neutral,neutral,21.0174,21.1969,21.0457,20.7868,ok
769,https://www.economist.com/gulliver/2015/06/17/newark-state-of-mind,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-17,sideways,0.9398,3.715,5.0133,neutral,bullish,bullish,21.1119,21.3103,21.8962,22.1703,ok
770,https://www.cnbc.com/2015/01/07/private-jet-charter-cuts-member-fees-on-cheaper-fuel.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-07,sideways,,,,,,,,,,,pre_inception
771,https://www.cnbc.com/video/2015/06/08/why-us-airlines-are-in-for-a-positive-quarter.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-09,sideways,0.8541,0.1347,-1.0972,neutral,neutral,neutral,21.0174,21.1969,21.0457,20.7868,ok
772,https://www.cnbc.com/2015/05/01/were-an-animal-spirits-business-netjets-ceo.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-05-01,sideways,-0.8446,-0.2013,-4.9058,neutral,neutral,bearish,23.5028,23.3043,23.4555,22.3498,ok
773,https://finance.yahoo.com/news/delta-air-lines-reduces-costs-220638362.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-04-28,sideways,0.0,-0.7774,-4.2917,neutral,neutral,bearish,22.8583,22.8583,22.6806,21.8773,ok
774,https://www.cnbc.com/2015/06/13/airline-weakness-good-for-the-rally.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-13,sideways,-0.5359,4.2875,4.2431,neutral,bullish,bullish,21.1591,21.0457,22.0663,22.0569,ok
775,https://www.ft.com/content/9b321b5a-a5ea-11e4-abe9-00144feab7de,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-27,sideways,,,,,,,,,,,pre_inception
776,https://cincodias.elpais.com/cincodias/2015/01/19/empresas/1421690300_969525.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-19,sideways,,,,,,,,,,,pre_inception
777,https://cincodias.elpais.com/cincodias/2015/06/12/mercados/1434132377_156194.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-06-15,sideways,-0.5359,4.2875,4.2431,neutral,bullish,bullish,21.1591,21.0457,22.0663,22.0569,ok
778,https://cincodias.elpais.com/cincodias/2015/03/27/empresas/1427489254_691198.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-03-30,sideways,,,,,,,,,,,pre_inception
779,https://www.elconfidencial.com/mercados/inversion/2015-03-25/accidente-de-avion-en-francia-aerolineas-velocidad-de-crucero-bolsa_734260/,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-03-25,sideways,,,,,,,,,,,pre_inception
780,https://cincodias.elpais.com/cincodias/2015/01/23/mercados/1422041772_772266.html,JETS,Sector Turismo/Aerolíneas,lateralizacion estabilidad petroleo,2015-01-24,sideways,,,,,,,,,,,pre_inception
781,https://www.cnbc.com/2023/10/02/is-the-party-over-new-data-suggests-revenge-travel-may-be-ending-soon.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-10-01,sideways,-2.3827,-2.6799,-10.4824,bearish,bearish,bearish,16.6536,16.2568,16.2073,14.9079,ok
782,https://www.ft.com/content/6b985bc8-c580-490d-b73a-28995e460b35,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-29,sideways,-1.409,-1.5262,-13.4463,neutral,neutral,bearish,16.8916,16.6536,16.6338,14.6203,ok
783,https://www.cnbc.com/2023/08/03/international-travel-surges-domestic-airfares-hotel-rates-lag.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-03,sideways,0.1483,0.4444,-4.9852,neutral,neutral,bearish,20.0954,20.1252,20.1847,19.0936,ok
784,https://www.cnbc.com/2023/10/18/winnebago-revenue-shows-weak-discretionary-spending.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-10-18,sideways,-0.7752,-4.0028,7.811,neutral,bearish,bullish,15.3642,15.2451,14.7492,16.5643,ok
785,https://www.ft.com/content/ea564d48-6dfd-4c7f-b28b-c2028bbc2fe8,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-11,sideways,0.2971,-4.7548,-8.7666,neutral,bearish,bearish,20.026,20.0855,19.0738,18.2704,ok
786,https://www.cnbc.com/2023/10/09/cruise-prices-rise-as-operators-meet-surging-travel-demand.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-10-09,sideways,1.7134,-1.1631,-4.1006,neutral,neutral,bearish,16.2073,16.485,16.0188,15.5427,ok
787,https://www.cnbc.com/2023/08/14/retail-earnings-preview-wmt-tgt-hd-to-report-q2-results.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-14,sideways,-2.1727,-4.79,-9.0867,bearish,bearish,bearish,20.0855,19.6491,19.1234,18.2604,ok
788,https://www.cnbc.com/2023/10/29/dont-blame-the-consumer-for-the-market-entering-correction-territory.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-10-29,sideways,-0.7318,4.2581,10.9117,neutral,bullish,bullish,14.9079,14.7988,15.5427,16.5346,ok
789,https://www.cnbc.com/2023/09/06/stock-markets-rising-oil-prices-reignite-inflation-fears.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-05,sideways,-1.2702,-2.541,-13.2346,neutral,bearish,bearish,18.7365,18.4985,18.2604,16.2568,ok
790,https://www.cnbc.com/2023/09/05/stock-market-today-live-updates.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-05,sideways,-1.2702,-2.541,-13.2346,neutral,bearish,bearish,18.7365,18.4985,18.2604,16.2568,ok
791,https://www.cnbc.com/2023/09/20/stock-market-today-live-updates.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-20,sideways,-0.9697,-3.5939,-11.637,neutral,bearish,bearish,17.3876,17.219,16.7627,15.3642,ok
792,https://www.cnbc.com/2023/08/23/stock-market-today-live-updates.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-23,sideways,-1.6589,0.0517,-10.0051,neutral,neutral,bearish,19.1333,18.8159,19.1432,17.219,ok
793,https://www.cnbc.com/2023/10/19/stock-market-today-live-updates.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-10-19,sideways,-1.5612,-2.4073,6.9616,neutral,bearish,bullish,15.2451,15.0071,14.8781,16.3064,ok
794,https://www.cnbc.com/2023/09/18/stock-futures-today-live-updates.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-18,sideways,0.0571,-3.2254,-8.6019,neutral,bearish,bearish,17.5264,17.5364,16.9611,16.0188,ok
795,https://finance.yahoo.com/news/12-best-european-etfs-buy-010914929.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-24,sideways,-1.4622,-1.813,-11.1697,neutral,neutral,bearish,16.9611,16.7131,16.6536,15.0666,ok
796,https://finance.yahoo.com/news/12-best-low-cost-etfs-223447342.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-09-25,sideways,-1.4622,-1.813,-11.1697,neutral,neutral,bearish,16.9611,16.7131,16.6536,15.0666,ok
797,https://cincodias.elpais.com/companias/2023-08-23/el-turismo-britanico-y-aleman-pinchan-por-la-inflacion-y-las-olas-de-calor.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-23,sideways,-1.6589,0.0517,-10.0051,neutral,neutral,bearish,19.1333,18.8159,19.1432,17.219,ok
798,https://cincodias.elpais.com/economia/2023-08-18/las-familias-prefieren-tirar-de-credito-y-endeudarse-a-no-ir-de-vacaciones.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-18,sideways,0.26,-1.6641,-8.1127,neutral,neutral,bearish,19.0738,19.1234,18.7564,17.5264,ok
799,https://www.elconfidencial.com/mundo/2023-08-06/el-turismo-en-la-era-de-la-inflacion-como-pasan-las-vacaciones-los-europeos_3712666/,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-06,sideways,0.7313,-1.2197,-7.854,neutral,neutral,bearish,20.3335,20.4822,20.0855,18.7365,ok
800,https://www.elconfidencial.com/economia/2023-08-24/turistas-precio-disparado-hoteles-acorta-vacaciones_3722808/,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-24,sideways,-0.3162,1.4759,-9.4888,neutral,neutral,bearish,18.8159,18.7564,19.0936,17.0305,ok
801,https://www.elmundo.es/andalucia/2023/08/02/64ca44c421efa08b068b4587.html,JETS,Sector Turismo/Aerolíneas,lateralizacion espera macro tipos,2023-08-02,sideways,-2.4083,-2.0713,-7.0326,bearish,bearish,bearish,20.5913,20.0954,20.1648,19.1432,ok
802,https://www.economist.com/business/2009/03/19/in-the-line-of-fire,ITA,Sector Defensa,caidas crisis financiera,2009-03-19,bearish,-1.9156,10.2278,18.7857,neutral,bullish,bullish,13.2697,13.0155,14.6269,15.7625,ok
803,https://www.cnbc.com/2008/11/20/three-defense-stocks-thatll-rule-2009.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,bearish,6.992,18.3545,20.4044,bullish,bullish,bullish,13.5427,14.4896,16.0284,16.306,ok
804,https://www.cnbc.com/2008/11/20/stocks-plunge-leaving-dow-below-7600.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,bearish,6.992,18.3545,20.4044,bullish,bullish,bullish,13.5427,14.4896,16.0284,16.306,ok
805,https://www.cnbc.com/2008/11/20/sp-plunges-to-11year-low.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-20,bearish,6.992,18.3545,20.4044,bullish,bullish,bullish,13.5427,14.4896,16.0284,16.306,ok
806,https://www.cnbc.com/2008/10/24/whats-behind-the-selloff-panic-is-turning-to-despair.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-24,bearish,-4.9683,14.59,-6.6777,bearish,bullish,bearish,15.5264,14.755,17.7917,14.4896,ok
807,https://www.cnbc.com/2008/10/16/asian-stocks-plummet-on-recession-fears.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-16,bearish,-0.9879,-5.2544,-4.6515,neutral,bearish,bearish,16.9345,16.7672,16.0447,16.1468,ok
808,https://www.cnbc.com/2008/10/10/bloodbath-in-asia-as-markets-freefall.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-10,bearish,9.9741,5.3335,4.2052,bullish,bullish,bullish,15.9182,17.5059,16.7672,16.5876,ok
809,https://www.cnbc.com/2009/03/06/dows-blue-chips-are-akin-to-penny-stocks.html,ITA,Sector Defensa,caidas crisis financiera,2009-03-06,bearish,-1.3124,7.2881,21.8938,neutral,bullish,bullish,11.8714,11.7156,12.7366,14.4705,ok
810,https://www.cnbc.com/2008/10/09/stocks-stomped-in-financial-freefall.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-09,bearish,-3.0572,3.1321,-0.0743,bearish,bullish,neutral,16.4202,15.9182,16.9345,16.408,ok
811,https://www.cnbc.com/2008/12/01/dow-sheds-nearly-700-points-snapping-streak.html,ITA,Sector Defensa,caidas crisis financiera,2008-12-01,bearish,3.9048,9.0481,10.5797,bullish,bullish,bullish,14.8407,15.4202,16.1835,16.4108,ok
812,https://www.cnbc.com/2009/02/27/sp-ends-at-12year-low-as-citi-stirs-fear.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-27,bearish,-6.5985,-10.7306,7.4219,bearish,bearish,bullish,13.2984,12.4209,11.8714,14.2854,ok
813,https://www.cnbc.com/2008/10/07/stocks-plunge-to-5-year-lows.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-07,bearish,-2.2635,-1.8064,3.2006,bearish,neutral,bullish,17.8529,17.4488,17.5304,18.4243,ok
814,https://www.cnbc.com/2008/11/21/layoffs-once-a-boon-to-stock-prices-now-a-burden.html,ITA,Sector Defensa,caidas crisis financiera,2008-11-21,bearish,3.831,2.4231,11.4931,bullish,bullish,bullish,14.4896,15.0447,14.8407,16.1549,ok
815,https://www.cnbc.com/2009/01/29/big-layoffs-no-longer-help-boost-a-companys-stock.html,ITA,Sector Defensa,caidas crisis financiera,2009-01-29,bearish,-0.5696,-0.322,-19.668,neutral,neutral,bearish,16.5543,16.46,16.501,13.2984,ok
816,https://www.cnbc.com/2009/02/09/why-analysts-keep-telling-investors-to-buy.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-09,bearish,-4.4106,-7.3021,-26.464,bearish,bearish,bearish,16.7348,15.9967,15.5128,12.3061,ok
817,https://www.ft.com/content/06b42e32-09dd-11de-add8-0000779fd2ac,ITA,Sector Defensa,caidas crisis financiera,2009-03-06,bearish,-1.3124,7.2881,21.8938,neutral,bullish,bullish,11.8714,11.7156,12.7366,14.4705,ok
818,https://www.expansion.com/2009/01/13/edicion_impresa/1231873104.html,ITA,Sector Defensa,caidas crisis financiera,2009-01-13,bearish,-2.1169,-0.0984,-4.16,bearish,neutral,bearish,16.661,16.3083,16.6446,15.9679,ok
819,https://www.expansion.com/2008/10/01/edicion_impresa/1170833.html,ITA,Sector Defensa,caidas crisis financiera,2008-10-01,bearish,-4.9411,-14.8237,-18.4897,bearish,bearish,bearish,20.4855,19.4733,17.4488,16.6978,ok
820,https://www.elmundo.es/elmundo/2009/02/28/espana/1235828878.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-28,bearish,-1.5184,-5.6783,10.3736,neutral,bearish,bullish,12.4209,12.2323,11.7156,13.7094,ok
821,https://cincodias.elpais.com/cincodias/2009/02/14/economia/1234594583_850215.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-13,bearish,-4.0091,-11.6975,-19.7918,bearish,bearish,bearish,16.1607,15.5128,14.2703,12.9622,ok
822,https://www.expansion.com/2009/02/13/edicion_impresa/1234555719.html,ITA,Sector Defensa,caidas crisis financiera,2009-02-13,bearish,-4.0091,-11.6975,-19.7918,bearish,bearish,bearish,16.1607,15.5128,14.2703,12.9622,ok
823,https://www.cnbc.com/2011/08/01/the-debt-ceiling-deal-extends-uncertainty-for-businesses.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,bearish,-2.8384,-15.4977,-6.6723,bearish,bearish,bearish,25.8877,25.1529,21.8757,24.1604,ok
824,https://www.cnbc.com/2011/08/02/more-fiscal-warfare-on-the-horizon.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-02,bearish,-0.0839,-8.0762,-2.9384,neutral,bearish,bearish,25.1529,25.1318,23.1215,24.4138,ok
825,https://www.cnbc.com/2011/09/30/what-stocks-are-at-risk-as-budget-cuts-loom.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-09-30,bearish,-3.5776,2.1286,11.8167,bearish,bullish,bullish,23.0852,22.2593,23.5766,25.8131,ok
826,https://www.cnbc.com/2011/07/29/market-fades-as-debt-deal-proves-elusive.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-29,bearish,-1.081,-9.456,-10.6986,neutral,bearish,bearish,26.1706,25.8877,23.6959,23.3707,ok
827,https://www.cnbc.com/2011/08/01/band-aid-deal-may-pressure-sp-to-slash-us-rating.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-01,bearish,-2.8384,-15.4977,-6.6723,bearish,bearish,bearish,25.8877,25.1529,21.8757,24.1604,ok
828,https://www.cnbc.com/2011/07/28/if-us-defaults-stocks-fall-30-gdp-5-credit-suisse.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-07-28,bearish,0.4213,-8.5561,-12.2345,neutral,bearish,bearish,26.0608,26.1706,23.831,22.8724,ok
829,https://www.cnbc.com/2011/08/08/dow-skids-600-worst-day-since-credit-crisis.html,ITA,Sector Defensa,caidas riesgo fiscal eeuu,2011-08-08,bearish,5.6954,7.4132,4.7491,bullish,bullish,bullish,21.8757,23.1216,23.4974,22.9146,ok
